,z,t,theta_train
1258,-11.0,0.036000000000000004,0.17473741976907198
1259,-11.0,0.048,0.173639125527936
1260,-11.0,0.06,0.17126714894690337
1261,-11.0,0.07200000000000001,0.17263733666785427
1262,-11.0,0.084,0.17381977953394723
1263,-11.0,0.096,0.18096491996692432
1264,-11.0,0.10800000000000001,0.184085150352759
1265,-11.0,0.12,0.1748642455823048
1266,-11.0,0.132,0.1673022156222939
1267,-11.0,0.14400000000000002,0.17634636264807418
1268,-11.0,0.156,0.17062242070432465
1269,-11.0,0.168,0.1807534737383475
1270,-11.0,0.18,0.17980900455234183
1271,-11.0,0.192,0.18304992089840455
1272,-11.0,0.204,0.18024418888503552
1273,-11.0,0.21600000000000003,0.174509430421831
1274,-11.0,0.228,0.18688662792746644
1275,-11.0,0.24,0.1701420670127073
1276,-11.0,0.252,0.22508344492947038
1277,-11.0,0.264,0.2854523828763339
1278,-11.0,0.276,0.3092768670161039
1279,-11.0,0.28800000000000003,0.32202303553272216
1280,-11.0,0.3,0.32666197441830275
1281,-11.0,0.312,0.32284356219507393
1282,-11.0,0.324,0.3350777276057532
1283,-11.0,0.336,0.33000892976846075
1284,-11.0,0.34800000000000003,0.3447415330366687
1285,-11.0,0.36,0.34189553160579944
1286,-11.0,0.37200000000000005,0.3310296510617508
1287,-11.0,0.384,0.3417601605625384
1288,-11.0,0.396,0.3411876593775686
1289,-11.0,0.408,0.3345453610277119
1290,-11.0,0.42,0.33341571814290105
1291,-11.0,0.43200000000000005,0.3392889603285572
1292,-11.0,0.444,0.33332319419836504
1293,-11.0,0.456,0.3242628449766328
1294,-11.0,0.46799999999999997,0.3356829598401817
1295,-11.0,0.48,0.33934618563313745
1296,-11.0,0.49200000000000005,0.32939020695987686
1297,-11.0,0.504,0.3238885955288634
1298,-11.0,0.516,0.3284830878501596
1299,-11.0,0.528,0.333381756602968
1300,-11.0,0.54,0.32903788199317924
1301,-11.0,0.552,0.3351288610365185
1302,-11.0,0.5640000000000001,0.3248775429624471
1303,-11.0,0.5760000000000001,0.3225910030924497
1304,-11.0,0.588,0.334415805081373
1305,-11.0,0.6,0.3275192968106203
1306,-11.0,0.612,0.3329647957153175
1307,-11.0,0.624,0.3260286419535742
1308,-11.0,0.636,0.32826873989509847
