,z,t,theta_train
1523,-13.0,0.204,0.07265630447578734
1524,-13.0,0.21600000000000003,0.06913906683995687
1525,-13.0,0.228,0.06845184803580644
1526,-13.0,0.24,0.074201186695999
1527,-13.0,0.252,0.06991483634503914
1528,-13.0,0.264,0.07294606691217066
1529,-13.0,0.276,0.14727602880850638
1530,-13.0,0.28800000000000003,0.17629394626084838
1531,-13.0,0.3,0.19236560852871054
1532,-13.0,0.312,0.19763680281048457
1533,-13.0,0.324,0.20607953762626818
1534,-13.0,0.336,0.21011276103464166
1535,-13.0,0.34800000000000003,0.21089104788709337
1536,-13.0,0.36,0.214709667638459
1537,-13.0,0.37200000000000005,0.21232946075765702
1538,-13.0,0.384,0.21436386163798352
1539,-13.0,0.396,0.21394205178444414
1540,-13.0,0.408,0.21450740725872747
1541,-13.0,0.42,0.208155993510942
1542,-13.0,0.43200000000000005,0.21323343223443578
1543,-13.0,0.444,0.21342690328460434
1544,-13.0,0.456,0.20972468215949855
1545,-13.0,0.46799999999999997,0.22103978295725546
1546,-13.0,0.48,0.2116805603121307
1547,-13.0,0.49200000000000005,0.20979623347729418
1548,-13.0,0.504,0.21041995392480972
1549,-13.0,0.516,0.21440645840386777
1550,-13.0,0.528,0.213952326795523
1551,-13.0,0.54,0.21175679667660782
1552,-13.0,0.552,0.2052963488757602
1553,-13.0,0.5640000000000001,0.2148047266324438
1554,-13.0,0.5760000000000001,0.20467034059619887
1555,-13.0,0.588,0.20649038724397684
1556,-13.0,0.6,0.2074907497342887
1557,-13.0,0.612,0.19728823199303722
1558,-13.0,0.624,0.20629194194502448
1559,-13.0,0.636,0.19852378596232892
1560,-13.0,0.648,0.2081993704217037
1561,-13.0,0.66,0.21060282601022332
1562,-13.0,0.672,0.20232352320849536
1563,-13.0,0.684,0.1990398976604143
1564,-13.0,0.6960000000000001,0.1983041373646756
1565,-13.0,0.708,0.20276380119829135
1566,-13.0,0.72,0.20195645716679278
1567,-13.0,0.732,0.21163120537027538
1568,-13.0,0.7440000000000001,0.19922684309114302
1569,-13.0,0.7559999999999999,0.21162826385124178
1570,-13.0,0.768,0.2026398960243147
1571,-13.0,0.78,0.20112967600461237
1572,-13.0,0.792,0.1983721712675063
1573,-13.0,0.804,0.20367386988021968
1574,-13.0,0.8160000000000001,0.18685516738000726
1575,-13.0,0.8280000000000001,0.19605133771651848
1576,-13.0,0.84,0.20014523075226304
1577,-13.0,0.852,0.1999864940269144
1578,-13.0,0.8640000000000001,0.19713176126007434
1579,-13.0,0.8759999999999999,0.19644020905372397
1580,-13.0,0.888,0.19648785269936334
1581,-13.0,0.9,0.1887672479689206
1582,-13.0,0.912,0.18407795151358286
1583,-13.0,0.924,0.19119249952703354
1584,-13.0,0.9359999999999999,0.18870002915306708
1585,-13.0,0.948,0.19234720410667452
1586,-13.0,0.96,0.19027770266159394
1587,-13.0,0.972,0.18325567968696682
1588,-13.0,0.9840000000000001,0.1960131542222199
1589,-13.0,0.996,0.18774540329089315
1590,-13.0,1.008,0.19424621270765483
1591,-13.0,1.02,0.19359946902110597
1592,-13.0,1.032,0.187625653875944
1593,-13.0,1.044,0.192956364773845
1594,-13.0,1.056,0.1821521534003529
1595,-13.0,1.068,0.19165497528081815
1596,-13.0,1.08,0.19679462958679544
1597,-13.0,1.092,0.1870669253712734
1598,-13.0,1.104,0.19058220083406105
1599,-13.0,1.1159999999999999,0.1914886393478933
1600,-13.0,1.128,0.18745926523198875
1601,-13.0,1.14,0.1847319868310239
1602,-13.0,1.152,0.19633469218039284
1603,-13.0,1.1640000000000001,0.1900233533638462
1604,-13.0,1.176,0.18561042931470256
1605,-13.0,1.188,0.19866658777455432
1606,-13.0,1.2,0.17956727212109036
1607,-13.0,1.212,0.1823529628071518
1608,-13.0,1.224,0.18957726380732592
1609,-13.0,1.236,0.17846777659488622
1610,-13.0,1.248,0.18041070189063507
1611,-13.0,1.26,0.1842199003853443
1612,-13.0,1.272,0.18785586009326333
