,z,t,theta_train
1117,-9.0,1.3559999999999999,0.35686485338106216
1118,-9.0,1.368,0.36284970710140824
1119,-9.0,1.38,0.3613396125413681
1120,-9.0,1.392,0.3648349494019263
1121,-9.0,1.404,0.36968336769583204
1122,-9.0,1.416,0.36619551683172213
1123,-9.0,1.4280000000000002,0.3673391264000275
1124,-9.0,1.44,0.3739679324485852
1125,-9.0,1.452,0.38291433100776323
1126,-9.0,1.464,0.37155090876334484
1127,-9.0,1.476,0.37505089592967683
1128,-9.0,1.4880000000000002,0.3698879080861479
1129,-9.0,1.5,0.3833941442095773
1130,-9.0,1.5119999999999998,0.3827497177232559
1131,-9.0,1.524,0.3718185056497674
1132,-9.0,1.536,0.37546946021475747
1133,-9.0,1.548,0.3699266644333284
1134,-9.0,1.56,0.3627513625772357
1135,-9.0,1.5719999999999998,0.3716858054097855
1136,-9.0,1.584,0.36425362750570756
1137,-9.0,1.5959999999999999,0.360567405758704
1138,-9.0,1.608,0.35777023194138047
1139,-9.0,1.62,0.3591147756617577
1140,-9.0,1.632,0.3563282341961338
1141,-9.0,1.644,0.35362108703356465
1142,-9.0,1.656,0.3491679187622403
1143,-9.0,1.6680000000000001,0.3454366277791653
1144,-9.0,1.68,0.34314526663390443
1145,-9.0,1.692,0.3399147280889462
1146,-9.0,1.704,0.33836809965682285
1147,-9.0,1.716,0.3443104704846907
1148,-9.0,1.7280000000000002,0.3410995090416336
1149,-9.0,1.74,0.3381593353236101
1150,-9.0,1.7519999999999998,0.3347251207392961
1151,-9.0,1.764,0.3296614044586678
1152,-9.0,1.776,0.3422021225800453
1153,-9.0,1.788,0.32205714028512183
1154,-9.0,1.8,0.3330758625104893
1155,-9.0,1.8119999999999998,0.3340427398382848
1156,-9.0,1.824,0.32966366899612004
1157,-9.0,1.8359999999999999,0.3288897987055812
1158,-9.0,1.848,0.3216453850483795
1159,-9.0,1.86,0.3156008292899486
1160,-9.0,1.8719999999999999,0.336927516792113
1161,-9.0,1.884,0.33010558842688753
1162,-9.0,1.896,0.32387505528101257
1163,-9.0,1.908,0.31556071309039696
1164,-9.0,1.92,0.3203128257944752
1165,-9.0,1.932,0.3276836819883792
1166,-9.0,1.944,0.32128213894420116
1167,-9.0,1.956,0.324173421577363
1168,-9.0,1.9680000000000002,0.3126600109922078
1169,-9.0,1.98,0.3262522857136903
1170,-9.0,1.992,0.3136345215270615
1171,-9.0,2.004,0.3170580067588949
1172,-9.0,2.016,0.3228533455425088
1173,-9.0,2.028,0.30975220442927387
1174,-9.0,2.04,0.3133112129790338
1175,-9.0,2.052,0.3159997599768597
1176,-9.0,2.064,0.3058298993075482
1177,-9.0,2.076,0.3207113290244025
1178,-9.0,2.088,0.32879063635217004
1179,-9.0,2.1,0.337500801910251
1180,-9.0,2.112,0.3355785475907893
1181,-9.0,2.124,0.3406573633721652
1182,-9.0,2.136,0.3512349996780586
1183,-9.0,2.148,0.3406071712877998
1184,-9.0,2.16,0.35113030056227684
1185,-9.0,2.1719999999999997,0.35421036834495384
1186,-9.0,2.184,0.36707810170385796
1187,-9.0,2.1959999999999997,0.3555083014243422
1188,-9.0,2.208,0.36385147688205455
1189,-9.0,2.22,0.36652186347860183
1190,-9.0,2.2319999999999998,0.3660893165353111
1191,-9.0,2.244,0.36473221971221237
1192,-9.0,2.256,0.37532158603365945
1193,-9.0,2.268,0.37215526780512187
1194,-9.0,2.28,0.37714752992587525
1195,-9.0,2.2920000000000003,0.3785548909108284
1196,-9.0,2.3040000000000003,0.37993808739359525
1197,-9.0,2.316,0.3745999749390338
1198,-9.0,2.3280000000000003,0.38199088245069757
1199,-9.0,2.34,0.385041023428021
1200,-9.0,2.352,0.37811388494917286
1201,-9.0,2.364,0.3818587868550982
1202,-9.0,2.376,0.3800273497965504
1203,-9.0,2.388,0.38988796412603777
1204,-9.0,2.4,0.3869660194755823
1205,-9.0,2.412,0.3961578109707488
1206,-9.0,2.424,0.39626535679059616
1207,-9.0,2.436,0.38925971196441805
1208,-9.0,2.448,0.3837378128981077
1209,-9.0,2.46,0.38967777936735126
1210,-9.0,2.472,0.3897633379390537
1211,-9.0,2.484,0.39829410241576335
1212,-9.0,2.496,0.38724695975320594
1213,-9.0,2.508,0.3904103609882068
1214,-9.0,2.52,0.38686160273287046
1215,-9.0,2.532,0.3951582442870929
1216,-9.0,2.544,0.38562640769200157
1217,-9.0,2.556,0.3834278354118872
1218,-9.0,2.568,0.3810025288827039
1219,-9.0,2.58,0.3789329677126942
1220,-9.0,2.592,0.3704944587314806
1221,-9.0,2.6039999999999996,0.369705000539257
1222,-9.0,2.616,0.3702737459684596
1223,-9.0,2.628,0.37519794111105764
1224,-9.0,2.64,0.367877457089798
1225,-9.0,2.6519999999999997,0.3626645378030023
1226,-9.0,2.6639999999999997,0.35516882062124144
1227,-9.0,2.676,0.3616151744102729
1228,-9.0,2.688,0.3616066140976506
1229,-9.0,2.7,0.3550858803534151
1230,-9.0,2.7119999999999997,0.36014979881476666
1231,-9.0,2.7239999999999998,0.3567678962651324
1232,-9.0,2.736,0.35759775214888956
1233,-9.0,2.748,0.345662877436467
1234,-9.0,2.76,0.35469438031124234
1235,-9.0,2.772,0.3484589175880623
1236,-9.0,2.7840000000000003,0.3482347094792167
1237,-9.0,2.7960000000000003,0.3388849886388996
1238,-9.0,2.8080000000000003,0.34630053866071187
1239,-9.0,2.82,0.34729194091543175
1240,-9.0,2.832,0.34597839320468315
1241,-9.0,2.844,0.3488670221321716
1242,-9.0,2.8560000000000003,0.33845444926457424
1243,-9.0,2.8680000000000003,0.3393778913045432
1244,-9.0,2.88,0.34228984821028763
1245,-9.0,2.892,0.3429972792994111
1246,-9.0,2.904,0.3377595004824186
1247,-9.0,2.9160000000000004,0.3441880514739641
1248,-9.0,2.928,0.33588260618871557
1249,-9.0,2.94,0.3374013980148836
1250,-9.0,2.952,0.33986352636881806
1251,-9.0,2.964,0.3318396314029797
1252,-9.0,2.9760000000000004,0.32428502586064856
1253,-9.0,2.988,0.33195799774376655
1254,-9.0,3.0,0.3296258592829926
1255,-11.0,0.0,0.13463779480213284
1256,-11.0,0.012,0.13159583564805408
1257,-11.0,0.024,0.12498169255605225
1258,-11.0,0.036000000000000004,0.12123741976907199
1259,-11.0,0.048,0.12013912552793603
1260,-11.0,0.06,0.11776714894690338
1261,-11.0,0.07200000000000001,0.11913733666785428
1262,-11.0,0.084,0.12031977953394722
1263,-11.0,0.096,0.12746491996692433
1264,-11.0,0.10800000000000001,0.130585150352759
1265,-11.0,0.12,0.12136424558230478
1266,-11.0,0.132,0.11380221562229388
1267,-11.0,0.14400000000000002,0.12284636264807419
1268,-11.0,0.156,0.11712242070432467
1269,-11.0,0.168,0.1272534737383475
1270,-11.0,0.18,0.12630900455234184
1271,-11.0,0.192,0.12954992089840456
1272,-11.0,0.204,0.12674418888503552
1273,-11.0,0.21600000000000003,0.12100943042183102
1274,-11.0,0.228,0.13338662792746644
1275,-11.0,0.24,0.1142420670127073
1276,-11.0,0.252,0.12728344492947039
1277,-11.0,0.264,0.20815238287633392
1278,-11.0,0.276,0.24567686701610392
1279,-11.0,0.28800000000000003,0.26402303553272216
1280,-11.0,0.3,0.27176197441830274
1281,-11.0,0.312,0.2697435621950739
1282,-11.0,0.324,0.2830777276057532
1283,-11.0,0.336,0.2787089297684608
1284,-11.0,0.34800000000000003,0.2937415330366687
1285,-11.0,0.36,0.29099553160579944
1286,-11.0,0.37200000000000005,0.28042965106175083
1287,-11.0,0.384,0.2913601605625384
1288,-11.0,0.396,0.2908876593775686
1289,-11.0,0.408,0.2844453610277119
1290,-11.0,0.42,0.28341571814290106
1291,-11.0,0.43200000000000005,0.2893889603285572
1292,-11.0,0.444,0.28342319419836504
1293,-11.0,0.456,0.27426284497663284
1294,-11.0,0.46799999999999997,0.2857829598401817
1295,-11.0,0.48,0.2893461856331374
1296,-11.0,0.49200000000000005,0.2793902069598769
1297,-11.0,0.504,0.2739885955288634
1298,-11.0,0.516,0.2784830878501596
1299,-11.0,0.528,0.283381756602968
1300,-11.0,0.54,0.27903788199317925
1301,-11.0,0.552,0.2850288610365185
1302,-11.0,0.5640000000000001,0.27487754296244704
1303,-11.0,0.5760000000000001,0.27249100309244967
1304,-11.0,0.588,0.28431580508137294
1305,-11.0,0.6,0.2774192968106203
1306,-11.0,0.612,0.2828647957153175
1307,-11.0,0.624,0.2758286419535742
1308,-11.0,0.636,0.27806873989509845
1309,-11.0,0.648,0.2663948097525465
1310,-11.0,0.66,0.26905938434119564
1311,-11.0,0.672,0.26739938079492914
1312,-11.0,0.684,0.2718330572884558
1313,-11.0,0.6960000000000001,0.27147994559221944
1314,-11.0,0.708,0.27467407637960506
1315,-11.0,0.72,0.2720385109796464
1316,-11.0,0.732,0.27380925912433113
1317,-11.0,0.7440000000000001,0.27264701497550825
1318,-11.0,0.7559999999999999,0.26786768237164826
1319,-11.0,0.768,0.2713320458851473
1320,-11.0,0.78,0.2756637112521637
1321,-11.0,0.792,0.26235417287378215
1322,-11.0,0.804,0.26615186888784426
1323,-11.0,0.8160000000000001,0.2666493009931029
1324,-11.0,0.8280000000000001,0.26241518534370095
1325,-11.0,0.84,0.25491464794856034
1326,-11.0,0.852,0.26522194659495263
